STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
WLK,D,41,M FLOW,20001026 0000,20001026 0000,4816, ,CFS
WLK,D,41,M FLOW,20001027 0000,20001027 0000,5127, ,CFS
WLK,D,41,M FLOW,20001028 0000,20001028 0000,5539, ,CFS
WLK,D,41,M FLOW,20001029 0000,20001029 0000,5724, ,CFS
WLK,D,41,M FLOW,20001030 0000,20001030 0000,6632, ,CFS
WLK,D,41,M FLOW,20001031 0000,20001031 0000,6894, ,CFS
WLK,D,41,M FLOW,20001101 0000,20001101 0000,6712, ,CFS
WLK,D,41,M FLOW,20001102 0000,20001102 0000,6467, ,CFS
WLK,D,41,M FLOW,20001103 0000,20001103 0000,6128, ,CFS
WLK,D,41,M FLOW,20001104 0000,20001104 0000,5799, ,CFS
WLK,D,41,M FLOW,20001105 0000,20001105 0000,5636, ,CFS
WLK,D,41,M FLOW,20001106 0000,20001106 0000,5541, ,CFS
WLK,D,41,M FLOW,20001107 0000,20001107 0000,5381, ,CFS
WLK,D,41,M FLOW,20001108 0000,20001108 0000,5251, ,CFS
WLK,D,41,M FLOW,20001109 0000,20001109 0000,5342, ,CFS
WLK,D,41,M FLOW,20001110 0000,20001110 0000,5529, ,CFS
WLK,D,41,M FLOW,20001111 0000,20001111 0000,5454, ,CFS
WLK,D,41,M FLOW,20001112 0000,20001112 0000,5438, ,CFS
WLK,D,41,M FLOW,20001113 0000,20001113 0000,5508, ,CFS
WLK,D,41,M FLOW,20001114 0000,20001114 0000,5595, ,CFS
WLK,D,41,M FLOW,20001115 0000,20001115 0000,5689, ,CFS
WLK,D,41,M FLOW,20001116 0000,20001116 0000,5838, ,CFS
WLK,D,41,M FLOW,20001117 0000,20001117 0000,5759, ,CFS
WLK,D,41,M FLOW,20001118 0000,20001118 0000,5700, ,CFS
WLK,D,41,M FLOW,20001119 0000,20001119 0000,5873, ,CFS
WLK,D,41,M FLOW,20001120 0000,20001120 0000,5935, ,CFS
WLK,D,41,M FLOW,20001121 0000,20001121 0000,5928, ,CFS
WLK,D,41,M FLOW,20001122 0000,20001122 0000,5990, ,CFS
WLK,D,41,M FLOW,20001123 0000,20001123 0000,5998, ,CFS
WLK,D,41,M FLOW,20001124 0000,20001124 0000,5994, ,CFS
WLK,D,41,M FLOW,20001125 0000,20001125 0000,6010, ,CFS
WLK,D,41,M FLOW,20001126 0000,20001126 0000,6057, ,CFS
WLK,D,41,M FLOW,20001127 0000,20001127 0000,6030, ,CFS
WLK,D,41,M FLOW,20001128 0000,20001128 0000,6040, ,CFS
WLK,D,41,M FLOW,20001129 0000,20001129 0000,6168, ,CFS
WLK,D,41,M FLOW,20001130 0000,20001130 0000,6318, ,CFS
WLK,D,41,M FLOW,20001201 0000,20001201 0000,6783, ,CFS
WLK,D,41,M FLOW,20001202 0000,20001202 0000,7022, ,CFS
WLK,D,41,M FLOW,20001203 0000,20001203 0000,6845, ,CFS
WLK,D,41,M FLOW,20001204 0000,20001204 0000,6615, ,CFS
WLK,D,41,M FLOW,20001205 0000,20001205 0000,6480, ,CFS
WLK,D,41,M FLOW,20001206 0000,20001206 0000,6458, ,CFS
WLK,D,41,M FLOW,20001207 0000,20001207 0000,6363, ,CFS
WLK,D,41,M FLOW,20001208 0000,20001208 0000,6269, ,CFS
WLK,D,41,M FLOW,20001209 0000,20001209 0000,6179, ,CFS
WLK,D,41,M FLOW,20001210 0000,20001210 0000,6101, ,CFS
WLK,D,41,M FLOW,20001211 0000,20001211 0000,6164, ,CFS
WLK,D,41,M FLOW,20001212 0000,20001212 0000,6222, ,CFS
WLK,D,41,M FLOW,20001213 0000,20001213 0000,6253, ,CFS
WLK,D,41,M FLOW,20001214 0000,20001214 0000,6462, ,CFS
WLK,D,41,M FLOW,20001215 0000,20001215 0000,6936, ,CFS
WLK,D,41,M FLOW,20001216 0000,20001216 0000,8098, ,CFS
WLK,D,41,M FLOW,20001217 0000,20001217 0000,7834, ,CFS
WLK,D,41,M FLOW,20001218 0000,20001218 0000,6992, ,CFS
WLK,D,41,M FLOW,20001219 0000,20001219 0000,6578, ,CFS
WLK,D,41,M FLOW,20001220 0000,20001220 0000,6393, ,CFS
WLK,D,41,M FLOW,20001221 0000,20001221 0000,6296, ,CFS
WLK,D,41,M FLOW,20001222 0000,20001222 0000,6272, ,CFS
WLK,D,41,M FLOW,20001223 0000,20001223 0000,6333, ,CFS
WLK,D,41,M FLOW,20001224 0000,20001224 0000,6341, ,CFS
WLK,D,41,M FLOW,20001225 0000,20001225 0000,6278, ,CFS
WLK,D,41,M FLOW,20001226 0000,20001226 0000,6199, ,CFS
WLK,D,41,M FLOW,20001227 0000,20001227 0000,6250, ,CFS
WLK,D,41,M FLOW,20001228 0000,20001228 0000,6196, ,CFS
WLK,D,41,M FLOW,20001229 0000,20001229 0000,6235, ,CFS
WLK,D,41,M FLOW,20001230 0000,20001230 0000,6231, ,CFS
WLK,D,41,M FLOW,20001231 0000,20001231 0000,6165, ,CFS
WLK,D,41,M FLOW,20010101 0000,20010101 0000,6181, ,CFS
WLK,D,41,M FLOW,20010102 0000,20010102 0000,6153, ,CFS
WLK,D,41,M FLOW,20010103 0000,20010103 0000,6141, ,CFS
WLK,D,41,M FLOW,20010104 0000,20010104 0000,6181, ,CFS
WLK,D,41,M FLOW,20010105 0000,20010105 0000,6123, ,CFS
WLK,D,41,M FLOW,20010106 0000,20010106 0000,6030, ,CFS
WLK,D,41,M FLOW,20010107 0000,20010107 0000,5933, ,CFS
WLK,D,41,M FLOW,20010108 0000,20010108 0000,5884, ,CFS
WLK,D,41,M FLOW,20010109 0000,20010109 0000,6300, ,CFS
WLK,D,41,M FLOW,20010110 0000,20010110 0000,7098, ,CFS
WLK,D,41,M FLOW,20010111 0000,20010111 0000,7838, ,CFS
WLK,D,41,M FLOW,20010112 0000,20010112 0000,13665, ,CFS
WLK,D,41,M FLOW,20010113 0000,20010113 0000,13470, ,CFS
WLK,D,41,M FLOW,20010114 0000,20010114 0000,10834, ,CFS
WLK,D,41,M FLOW,20010115 0000,20010115 0000,9356, ,CFS
WLK,D,41,M FLOW,20010116 0000,20010116 0000,8679, ,CFS
WLK,D,41,M FLOW,20010117 0000,20010117 0000,8141, ,CFS
WLK,D,41,M FLOW,20010118 0000,20010118 0000,7747, ,CFS
WLK,D,41,M FLOW,20010119 0000,20010119 0000,7483, ,CFS
WLK,D,41,M FLOW,20010120 0000,20010120 0000,7263, ,CFS
WLK,D,41,M FLOW,20010121 0000,20010121 0000,7085, ,CFS
WLK,D,41,M FLOW,20010122 0000,20010122 0000,6987, ,CFS
WLK,D,41,M FLOW,20010123 0000,20010123 0000,6997, ,CFS
WLK,D,41,M FLOW,20010124 0000,20010124 0000,7168, ,CFS
WLK,D,41,M FLOW,20010125 0000,20010125 0000,9914, ,CFS
WLK,D,41,M FLOW,20010126 0000,20010126 0000,15702, ,CFS
WLK,D,41,M FLOW,20010127 0000,20010127 0000,20610, ,CFS
WLK,D,41,M FLOW,20010128 0000,20010128 0000,17382, ,CFS
WLK,D,41,M FLOW,20010129 0000,20010129 0000,13043, ,CFS
WLK,D,41,M FLOW,20010130 0000,20010130 0000,10722, ,CFS
WLK,D,41,M FLOW,20010131 0000,20010131 0000,9551, ,CFS
WLK,D,41,M FLOW,20010201 0000,20010201 0000,8726, ,CFS
WLK,D,41,M FLOW,20010202 0000,20010202 0000,8203, ,CFS
WLK,D,41,M FLOW,20010203 0000,20010203 0000,7846, ,CFS
WLK,D,41,M FLOW,20010204 0000,20010204 0000,7544, ,CFS
WLK,D,41,M FLOW,20010205 0000,20010205 0000,7305, ,CFS
WLK,D,41,M FLOW,20010206 0000,20010206 0000,7083, ,CFS
WLK,D,41,M FLOW,20010207 0000,20010207 0000,7004, ,CFS
WLK,D,41,M FLOW,20010208 0000,20010208 0000,6895, ,CFS
WLK,D,41,M FLOW,20010209 0000,20010209 0000,6780, ,CFS
WLK,D,41,M FLOW,20010210 0000,20010210 0000,6858, ,CFS
WLK,D,41,M FLOW,20010211 0000,20010211 0000,8735, ,CFS
WLK,D,41,M FLOW,20010212 0000,20010212 0000,12711, ,CFS
WLK,D,41,M FLOW,20010213 0000,20010213 0000,13819, ,CFS
WLK,D,41,M FLOW,20010214 0000,20010214 0000,12853, ,CFS
WLK,D,41,M FLOW,20010215 0000,20010215 0000,10809, ,CFS
WLK,D,41,M FLOW,20010216 0000,20010216 0000,9326, ,CFS
WLK,D,41,M FLOW,20010217 0000,20010217 0000,8585, ,CFS
WLK,D,41,M FLOW,20010218 0000,20010218 0000,8229, ,CFS
WLK,D,41,M FLOW,20010219 0000,20010219 0000,9211, ,CFS
WLK,D,41,M FLOW,20010220 0000,20010220 0000,11256, ,CFS
WLK,D,41,M FLOW,20010221 0000,20010221 0000,16346, ,CFS
WLK,D,41,M FLOW,20010222 0000,20010222 0000,19890, ,CFS
WLK,D,41,M FLOW,20010223 0000,20010223 0000,20695, ,CFS
WLK,D,41,M FLOW,20010224 0000,20010224 0000,22022, ,CFS
WLK,D,41,M FLOW,20010225 0000,20010225 0000,19165, ,CFS
WLK,D,41,M FLOW,20010226 0000,20010226 0000,24566, ,CFS
WLK,D,41,M FLOW,20010227 0000,20010227 0000,23912, ,CFS
WLK,D,41,M FLOW,20010228 0000,20010228 0000,19059, ,CFS
WLK,D,41,M FLOW,20010301 0000,20010301 0000,15173, ,CFS
WLK,D,41,M FLOW,20010302 0000,20010302 0000,13128, ,CFS
WLK,D,41,M FLOW,20010303 0000,20010303 0000,12227, ,CFS
WLK,D,41,M FLOW,20010304 0000,20010304 0000,12902, ,CFS
WLK,D,41,M FLOW,20010305 0000,20010305 0000,17995, ,CFS
WLK,D,41,M FLOW,20010306 0000,20010306 0000,27400, ,CFS
WLK,D,41,M FLOW,20010307 0000,20010307 0000,26881, ,CFS
WLK,D,41,M FLOW,20010308 0000,20010308 0000,24568, ,CFS
WLK,D,41,M FLOW,20010309 0000,20010309 0000,21919, ,CFS
WLK,D,41,M FLOW,20010310 0000,20010310 0000,18922, ,CFS
WLK,D,41,M FLOW,20010311 0000,20010311 0000,16481, ,CFS
WLK,D,41,M FLOW,20010312 0000,20010312 0000,15758, ,CFS
WLK,D,41,M FLOW,20010313 0000,20010313 0000,14890, ,CFS
WLK,D,41,M FLOW,20010314 0000,20010314 0000,14061, ,CFS
WLK,D,41,M FLOW,20010315 0000,20010315 0000,13240, ,CFS
WLK,D,41,M FLOW,20010316 0000,20010316 0000,12571, ,CFS
WLK,D,41,M FLOW,20010317 0000,20010317 0000,11892, ,CFS
WLK,D,41,M FLOW,20010318 0000,20010318 0000,11492, ,CFS
WLK,D,41,M FLOW,20010319 0000,20010319 0000,11186, ,CFS
WLK,D,41,M FLOW,20010320 0000,20010320 0000,11021, ,CFS
WLK,D,41,M FLOW,20010321 0000,20010321 0000,10849, ,CFS
WLK,D,41,M FLOW,20010322 0000,20010322 0000,10775, ,CFS
WLK,D,41,M FLOW,20010323 0000,20010323 0000,10649, ,CFS
WLK,D,41,M FLOW,20010324 0000,20010324 0000,10458, ,CFS
WLK,D,41,M FLOW,20010325 0000,20010325 0000,10270, ,CFS
WLK,D,41,M FLOW,20010326 0000,20010326 0000,10461, ,CFS
WLK,D,41,M FLOW,20010327 0000,20010327 0000,10780, ,CFS
WLK,D,41,M FLOW,20010328 0000,20010328 0000,10233, ,CFS
WLK,D,41,M FLOW,20010329 0000,20010329 0000,9675, ,CFS
WLK,D,41,M FLOW,20010330 0000,20010330 0000,9364, ,CFS
WLK,D,41,M FLOW,20010331 0000,20010331 0000,9026, ,CFS
WLK,D,41,M FLOW,20010401 0000,20010401 0000,8713, ,CFS
WLK,D,41,M FLOW,20010402 0000,20010402 0000,8491, ,CFS
WLK,D,41,M FLOW,20010403 0000,20010403 0000,8101, ,CFS
WLK,D,41,M FLOW,20010404 0000,20010404 0000,7882, ,CFS
WLK,D,41,M FLOW,20010405 0000,20010405 0000,8196, ,CFS
WLK,D,41,M FLOW,20010406 0000,20010406 0000,8395, ,CFS
WLK,D,41,M FLOW,20010407 0000,20010407 0000,8476, ,CFS
WLK,D,41,M FLOW,20010408 0000,20010408 0000,8824, ,CFS
WLK,D,41,M FLOW,20010409 0000,20010409 0000,9226, ,CFS
WLK,D,41,M FLOW,20010410 0000,20010410 0000,8865, ,CFS
WLK,D,41,M FLOW,20010411 0000,20010411 0000,8346, ,CFS
WLK,D,41,M FLOW,20010412 0000,20010412 0000,8066, ,CFS
WLK,D,41,M FLOW,20010413 0000,20010413 0000,7851, ,CFS
WLK,D,41,M FLOW,20010414 0000,20010414 0000,7636, ,CFS
WLK,D,41,M FLOW,20010415 0000,20010415 0000,7387, ,CFS
WLK,D,41,M FLOW,20010416 0000,20010416 0000,7042, ,CFS
WLK,D,41,M FLOW,20010417 0000,20010417 0000,6595, ,CFS
WLK,D,41,M FLOW,20010418 0000,20010418 0000,6207, ,CFS
WLK,D,41,M FLOW,20010419 0000,20010419 0000,5741, ,CFS
WLK,D,41,M FLOW,20010420 0000,20010420 0000,5744, ,CFS
WLK,D,41,M FLOW,20010421 0000,20010421 0000,6277, ,CFS
WLK,D,41,M FLOW,20010422 0000,20010422 0000,6882, ,CFS
WLK,D,41,M FLOW,20010423 0000,20010423 0000,7028, ,CFS
WLK,D,41,M FLOW,20010424 0000,20010424 0000,6764, ,CFS
WLK,D,41,M FLOW,20010425 0000,20010425 0000,6352, ,CFS
WLK,D,41,M FLOW,20010426 0000,20010426 0000,6341, ,CFS
WLK,D,41,M FLOW,20010427 0000,20010427 0000,6334, ,CFS
WLK,D,41,M FLOW,20010428 0000,20010428 0000,6171, ,CFS
WLK,D,41,M FLOW,20010429 0000,20010429 0000,5963, ,CFS
WLK,D,41,M FLOW,20010430 0000,20010430 0000,5558, ,CFS
WLK,D,41,M FLOW,20010501 0000,20010501 0000,5319, ,CFS
WLK,D,41,M FLOW,20010502 0000,20010502 0000,5176, ,CFS
WLK,D,41,M FLOW,20010503 0000,20010503 0000,5556, ,CFS
WLK,D,41,M FLOW,20010504 0000,20010504 0000,5590, ,CFS
WLK,D,41,M FLOW,20010505 0000,20010505 0000,---, ,CFS
WLK,D,41,M FLOW,20010506 0000,20010506 0000,---, ,CFS
WLK,D,41,M FLOW,20010507 0000,20010507 0000,4733, ,CFS
WLK,D,41,M FLOW,20010508 0000,20010508 0000,4889, ,CFS
WLK,D,41,M FLOW,20010509 0000,20010509 0000,4931, ,CFS
WLK,D,41,M FLOW,20010510 0000,20010510 0000,4816, ,CFS
WLK,D,41,M FLOW,20010511 0000,20010511 0000,4984, ,CFS
WLK,D,41,M FLOW,20010512 0000,20010512 0000,5305, ,CFS
WLK,D,41,M FLOW,20010513 0000,20010513 0000,5443, ,CFS
WLK,D,41,M FLOW,20010514 0000,20010514 0000,5460, ,CFS
WLK,D,41,M FLOW,20010515 0000,20010515 0000,5444, ,CFS
WLK,D,41,M FLOW,20010516 0000,20010516 0000,5660, ,CFS
WLK,D,41,M FLOW,20010517 0000,20010517 0000,6281, ,CFS
WLK,D,41,M FLOW,20010518 0000,20010518 0000,6556, ,CFS
WLK,D,41,M FLOW,20010519 0000,20010519 0000,6815, ,CFS
WLK,D,41,M FLOW,20010520 0000,20010520 0000,7016, ,CFS
WLK,D,41,M FLOW,20010521 0000,20010521 0000,6918, ,CFS
WLK,D,41,M FLOW,20010522 0000,20010522 0000,6725, ,CFS
WLK,D,41,M FLOW,20010523 0000,20010523 0000,6545, ,CFS
WLK,D,41,M FLOW,20010524 0000,20010524 0000,6311, ,CFS
WLK,D,41,M FLOW,20010525 0000,20010525 0000,6124, ,CFS
WLK,D,41,M FLOW,20010526 0000,20010526 0000,5772, ,CFS
WLK,D,41,M FLOW,20010527 0000,20010527 0000,5830, ,CFS
WLK,D,41,M FLOW,20010528 0000,20010528 0000,6389, ,CFS
WLK,D,41,M FLOW,20010529 0000,20010529 0000,6770, ,CFS
WLK,D,41,M FLOW,20010530 0000,20010530 0000,6794, ,CFS
WLK,D,41,M FLOW,20010531 0000,20010531 0000,6769, ,CFS
WLK,D,41,M FLOW,20010601 0000,20010601 0000,6746, ,CFS
WLK,D,41,M FLOW,20010602 0000,20010602 0000,6796, ,CFS
WLK,D,41,M FLOW,20010603 0000,20010603 0000,6667, ,CFS
WLK,D,41,M FLOW,20010604 0000,20010604 0000,6613, ,CFS
WLK,D,41,M FLOW,20010605 0000,20010605 0000,6469, ,CFS
WLK,D,41,M FLOW,20010606 0000,20010606 0000,6467, ,CFS
WLK,D,41,M FLOW,20010607 0000,20010607 0000,6930, ,CFS
WLK,D,41,M FLOW,20010608 0000,20010608 0000,7598, ,CFS
WLK,D,41,M FLOW,20010609 0000,20010609 0000,7818, ,CFS
WLK,D,41,M FLOW,20010610 0000,20010610 0000,7974, ,CFS
WLK,D,41,M FLOW,20010611 0000,20010611 0000,8396, ,CFS
WLK,D,41,M FLOW,20010612 0000,20010612 0000,8625, ,CFS
WLK,D,41,M FLOW,20010613 0000,20010613 0000,8627, ,CFS
WLK,D,41,M FLOW,20010614 0000,20010614 0000,8499, ,CFS
WLK,D,41,M FLOW,20010615 0000,20010615 0000,8426, ,CFS
WLK,D,41,M FLOW,20010616 0000,20010616 0000,8693, ,CFS
WLK,D,41,M FLOW,20010617 0000,20010617 0000,8644, ,CFS
WLK,D,41,M FLOW,20010618 0000,20010618 0000,8824, ,CFS
WLK,D,41,M FLOW,20010619 0000,20010619 0000,8826, ,CFS
WLK,D,41,M FLOW,20010620 0000,20010620 0000,8683, ,CFS
WLK,D,41,M FLOW,20010621 0000,20010621 0000,8520, ,CFS
WLK,D,41,M FLOW,20010622 0000,20010622 0000,8440, ,CFS
WLK,D,41,M FLOW,20010623 0000,20010623 0000,8768, ,CFS
WLK,D,41,M FLOW,20010624 0000,20010624 0000,8720, ,CFS
WLK,D,41,M FLOW,20010625 0000,20010625 0000,8285, ,CFS
WLK,D,41,M FLOW,20010626 0000,20010626 0000,8414, ,CFS
WLK,D,41,M FLOW,20010627 0000,20010627 0000,8726, ,CFS
WLK,D,41,M FLOW,20010628 0000,20010628 0000,9204, ,CFS
WLK,D,41,M FLOW,20010629 0000,20010629 0000,9752, ,CFS
WLK,D,41,M FLOW,20010630 0000,20010630 0000,9945, ,CFS
WLK,D,41,M FLOW,20010701 0000,20010701 0000,9724, ,CFS
WLK,D,41,M FLOW,20010702 0000,20010702 0000,9637, ,CFS
WLK,D,41,M FLOW,20010703 0000,20010703 0000,9443, ,CFS
WLK,D,41,M FLOW,20010704 0000,20010704 0000,9135, ,CFS
WLK,D,41,M FLOW,20010705 0000,20010705 0000,9073, ,CFS
WLK,D,41,M FLOW,20010706 0000,20010706 0000,9172, ,CFS
WLK,D,41,M FLOW,20010707 0000,20010707 0000,9364, ,CFS
WLK,D,41,M FLOW,20010708 0000,20010708 0000,9764, ,CFS
WLK,D,41,M FLOW,20010709 0000,20010709 0000,9852, ,CFS
WLK,D,41,M FLOW,20010710 0000,20010710 0000,9893, ,CFS
WLK,D,41,M FLOW,20010711 0000,20010711 0000,9595, ,CFS
WLK,D,41,M FLOW,20010712 0000,20010712 0000,9600, ,CFS
WLK,D,41,M FLOW,20010713 0000,20010713 0000,9774, ,CFS
WLK,D,41,M FLOW,20010714 0000,20010714 0000,9738, ,CFS
WLK,D,41,M FLOW,20010715 0000,20010715 0000,9727, ,CFS
WLK,D,41,M FLOW,20010716 0000,20010716 0000,9786, ,CFS
WLK,D,41,M FLOW,20010717 0000,20010717 0000,9767, ,CFS
WLK,D,41,M FLOW,20010718 0000,20010718 0000,9745, ,CFS
WLK,D,41,M FLOW,20010719 0000,20010719 0000,9827, ,CFS
WLK,D,41,M FLOW,20010720 0000,20010720 0000,9830, ,CFS
WLK,D,41,M FLOW,20010721 0000,20010721 0000,9764, ,CFS
WLK,D,41,M FLOW,20010722 0000,20010722 0000,9745, ,CFS
WLK,D,41,M FLOW,20010723 0000,20010723 0000,9771, ,CFS
WLK,D,41,M FLOW,20010724 0000,20010724 0000,9804, ,CFS
WLK,D,41,M FLOW,20010725 0000,20010725 0000,9834, ,CFS
WLK,D,41,M FLOW,20010726 0000,20010726 0000,9881, ,CFS
WLK,D,41,M FLOW,20010727 0000,20010727 0000,10088, ,CFS
WLK,D,41,M FLOW,20010728 0000,20010728 0000,10179, ,CFS
WLK,D,41,M FLOW,20010729 0000,20010729 0000,10035, ,CFS
WLK,D,41,M FLOW,20010730 0000,20010730 0000,9946, ,CFS
WLK,D,41,M FLOW,20010731 0000,20010731 0000,9273, ,CFS
WLK,D,41,M FLOW,20010801 0000,20010801 0000,8975, ,CFS
WLK,D,41,M FLOW,20010802 0000,20010802 0000,8846, ,CFS
WLK,D,41,M FLOW,20010803 0000,20010803 0000,8474, ,CFS
WLK,D,41,M FLOW,20010804 0000,20010804 0000,8068, ,CFS
WLK,D,41,M FLOW,20010805 0000,20010805 0000,7751, ,CFS
WLK,D,41,M FLOW,20010806 0000,20010806 0000,7754, ,CFS
WLK,D,41,M FLOW,20010807 0000,20010807 0000,7788, ,CFS
WLK,D,41,M FLOW,20010808 0000,20010808 0000,7711, ,CFS
WLK,D,41,M FLOW,20010809 0000,20010809 0000,7666, ,CFS
WLK,D,41,M FLOW,20010810 0000,20010810 0000,7631, ,CFS
WLK,D,41,M FLOW,20010811 0000,20010811 0000,7642, ,CFS
WLK,D,41,M FLOW,20010812 0000,20010812 0000,7586, ,CFS
WLK,D,41,M FLOW,20010813 0000,20010813 0000,7372, ,CFS
WLK,D,41,M FLOW,20010814 0000,20010814 0000,7256, ,CFS
WLK,D,41,M FLOW,20010815 0000,20010815 0000,7329, ,CFS
WLK,D,41,M FLOW,20010816 0000,20010816 0000,7367, ,CFS
WLK,D,41,M FLOW,20010817 0000,20010817 0000,7023, ,CFS
WLK,D,41,M FLOW,20010818 0000,20010818 0000,6819, ,CFS
WLK,D,41,M FLOW,20010819 0000,20010819 0000,6824, ,CFS
WLK,D,41,M FLOW,20010820 0000,20010820 0000,6491, ,CFS
WLK,D,41,M FLOW,20010821 0000,20010821 0000,6444, ,CFS
WLK,D,41,M FLOW,20010822 0000,20010822 0000,6460, ,CFS
WLK,D,41,M FLOW,20010823 0000,20010823 0000,6065, ,CFS
WLK,D,41,M FLOW,20010824 0000,20010824 0000,6008, ,CFS
WLK,D,41,M FLOW,20010825 0000,20010825 0000,6019, ,CFS
WLK,D,41,M FLOW,20010826 0000,20010826 0000,6281, ,CFS
WLK,D,41,M FLOW,20010827 0000,20010827 0000,6647, ,CFS
WLK,D,41,M FLOW,20010828 0000,20010828 0000,6892, ,CFS
WLK,D,41,M FLOW,20010829 0000,20010829 0000,7058, ,CFS
WLK,D,41,M FLOW,20010830 0000,20010830 0000,6614, ,CFS
WLK,D,41,M FLOW,20010831 0000,20010831 0000,6473, ,CFS
WLK,D,41,M FLOW,20010901 0000,20010901 0000,6764, ,CFS
WLK,D,41,M FLOW,20010902 0000,20010902 0000,6904, ,CFS
WLK,D,41,M FLOW,20010903 0000,20010903 0000,7035, ,CFS
WLK,D,41,M FLOW,20010904 0000,20010904 0000,7288, ,CFS
WLK,D,41,M FLOW,20010905 0000,20010905 0000,7321, ,CFS
WLK,D,41,M FLOW,20010906 0000,20010906 0000,7249, ,CFS
WLK,D,41,M FLOW,20010907 0000,20010907 0000,7354, ,CFS
WLK,D,41,M FLOW,20010908 0000,20010908 0000,7511, ,CFS
WLK,D,41,M FLOW,20010909 0000,20010909 0000,7295, ,CFS
WLK,D,41,M FLOW,20010910 0000,20010910 0000,7238, ,CFS
WLK,D,41,M FLOW,20010911 0000,20010911 0000,7424, ,CFS
WLK,D,41,M FLOW,20010912 0000,20010912 0000,7289, ,CFS
WLK,D,41,M FLOW,20010913 0000,20010913 0000,7106, ,CFS
WLK,D,41,M FLOW,20010914 0000,20010914 0000,7160, ,CFS
WLK,D,41,M FLOW,20010915 0000,20010915 0000,7344, ,CFS
WLK,D,41,M FLOW,20010916 0000,20010916 0000,7476, ,CFS
WLK,D,41,M FLOW,20010917 0000,20010917 0000,7844, ,CFS
WLK,D,41,M FLOW,20010918 0000,20010918 0000,7738, ,CFS
WLK,D,41,M FLOW,20010919 0000,20010919 0000,7523, ,CFS
WLK,D,41,M FLOW,20010920 0000,20010920 0000,7584, ,CFS
WLK,D,41,M FLOW,20010921 0000,20010921 0000,7755, ,CFS
WLK,D,41,M FLOW,20010922 0000,20010922 0000,7727, ,CFS
WLK,D,41,M FLOW,20010923 0000,20010923 0000,7687, ,CFS
WLK,D,41,M FLOW,20010924 0000,20010924 0000,7739, ,CFS
WLK,D,41,M FLOW,20010925 0000,20010925 0000,7841, ,CFS
WLK,D,41,M FLOW,20010926 0000,20010926 0000,7960, ,CFS
WLK,D,41,M FLOW,20010927 0000,20010927 0000,8041, ,CFS
WLK,D,41,M FLOW,20010928 0000,20010928 0000,7885, ,CFS
WLK,D,41,M FLOW,20010929 0000,20010929 0000,7545, ,CFS
WLK,D,41,M FLOW,20010930 0000,20010930 0000,7299, ,CFS
WLK,D,41,M FLOW,20011001 0000,20011001 0000,7206, ,CFS
WLK,D,41,M FLOW,20011002 0000,20011002 0000,7092, ,CFS
WLK,D,41,M FLOW,20011003 0000,20011003 0000,6906, ,CFS
WLK,D,41,M FLOW,20011004 0000,20011004 0000,6718, ,CFS
WLK,D,41,M FLOW,20011005 0000,20011005 0000,6578, ,CFS
WLK,D,41,M FLOW,20011006 0000,20011006 0000,6457, ,CFS
WLK,D,41,M FLOW,20011007 0000,20011007 0000,6046, ,CFS
WLK,D,41,M FLOW,20011008 0000,20011008 0000,5507, ,CFS
WLK,D,41,M FLOW,20011009 0000,20011009 0000,5156, ,CFS
WLK,D,41,M FLOW,20011010 0000,20011010 0000,4963, ,CFS
WLK,D,41,M FLOW,20011011 0000,20011011 0000,4807, ,CFS
WLK,D,41,M FLOW,20011012 0000,20011012 0000,4581, ,CFS
WLK,D,41,M FLOW,20011013 0000,20011013 0000,4377, ,CFS
WLK,D,41,M FLOW,20011014 0000,20011014 0000,4152, ,CFS
WLK,D,41,M FLOW,20011015 0000,20011015 0000,4102, ,CFS
WLK,D,41,M FLOW,20011016 0000,20011016 0000,4124, ,CFS
WLK,D,41,M FLOW,20011017 0000,20011017 0000,4063, ,CFS
WLK,D,41,M FLOW,20011018 0000,20011018 0000,3898, ,CFS
WLK,D,41,M FLOW,20011019 0000,20011019 0000,3803, ,CFS
WLK,D,41,M FLOW,20011020 0000,20011020 0000,3795, ,CFS
WLK,D,41,M FLOW,20011021 0000,20011021 0000,3731, ,CFS
WLK,D,41,M FLOW,20011022 0000,20011022 0000,3806, ,CFS
WLK,D,41,M FLOW,20011023 0000,20011023 0000,4006, ,CFS
WLK,D,41,M FLOW,20011024 0000,20011024 0000,4064, ,CFS
WLK,D,41,M FLOW,20011025 0000,20011025 0000,4037, ,CFS
WLK,D,41,M FLOW,20011026 0000,20011026 0000,3991, ,CFS
WLK,D,41,M FLOW,20011027 0000,20011027 0000,3968, ,CFS
WLK,D,41,M FLOW,20011028 0000,20011028 0000,4129, ,CFS
WLK,D,41,M FLOW,20011029 0000,20011029 0000,4099, ,CFS
WLK,D,41,M FLOW,20011030 0000,20011030 0000,4199, ,CFS
WLK,D,41,M FLOW,20011031 0000,20011031 0000,4620, ,CFS
WLK,D,41,M FLOW,20011101 0000,20011101 0000,4949, ,CFS
WLK,D,41,M FLOW,20011102 0000,20011102 0000,5122, ,CFS
WLK,D,41,M FLOW,20011103 0000,20011103 0000,4989, ,CFS
WLK,D,41,M FLOW,20011104 0000,20011104 0000,4917, ,CFS
WLK,D,41,M FLOW,20011105 0000,20011105 0000,4822, ,CFS
